15	380	-20
15	380	-20
15	380	-20
16	380	-21
16	380	-21
17	381	-22
17	381	-22
18	380	-23
18	380	-24
19	381	-25
18	381	-25
18	381	-26
19	381	-24
20	379	-19
22	375	-11
25	371	-2
28	361	13
30	353	24
31	341	38
32	333	45
32	317	56
33	304	62
34	294	66
36	280	71
39	267	75
42	254	78
46	243	80
50	230	81
55	219	82
61	206	82
69	193	83
77	182	83
87	169	84
95	160	84
105	149	84
118	137	85
127	129	86
143	118	87
156	108	87
166	100	87
184	85	86
197	76	86
212	66	86
222	60	86
235	52	87
260	35	83
279	22	75
293	16	65
305	13	52
312	10	38
318	2	19
319	-5	8
320	-10	0
320	-10	-6
320	-5	-9
320	0	-10
321	5	-10
321	6	-10
321	7	-9
321	7	-9
322	6	-8
322	5	-8
322	5	-7
322	5	-8
322	5	-8
321	5	-8
321	6	-9
