11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-18
11	374	-19
12	375	-19
12	375	-20
12	375	-19
13	373	-15
14	369	-8
15	362	3
17	352	16
19	343	27
21	331	40
23	320	50
25	308	59
27	297	67
29	290	72
32	281	77
34	270	80
36	259	82
38	246	84
41	228	86
43	214	89
48	194	92
52	181	94
75	149	97
100	124	99
123	107	101
142	94	102
172	76	104
191	66	105
213	55	106
225	48	107
261	32	99
280	25	89
303	18	68
315	15	51
326	12	30
332	11	18
335	10	5
335	9	-3
