12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	367	-19
12	367	-19
12	367	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-18
12	368	-18
12	368	-19
12	368	-19
12	367	-20
12	366	-21
12	366	-22
12	365	-23
12	365	-22
12	366	-22
12	367	-21
12	367	-20
12	367	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-19
12	368	-20
11	368	-21
11	369	-21
12	368	-19
14	367	-13
19	364	0
26	358	18
32	354	34
41	346	57
50	337	80
55	336	97
64	325	114
72	306	119
81	267	108
96	231	106
106	228	121
115	236	142
124	242	158
140	237	171
149	230	174
162	219	175
176	207	175
190	194	173
200	183	170
216	166	163
226	154	157
239	137	148
250	124	141
262	108	130
271	93	121
280	78	111
286	66	102
295	48	88
300	36	76
305	25	62
311	15	42
314	11	28
318	6	9
319	5	2
320	5	-5
320	4	-8
320	4	-8
320	4	-9
320	4	-9
320	4	-9
320	4	-9
320	3	-9
320	3	-9
320	3	-9
320	3	-9
321	3	-9
321	3	-9
321	3	-9
321	4	-9
321	4	-9
321	4	-9
321	4	-9
321	4	-9
321	4	-9
321	4	-9
321	4	-9
320	4	-9
320	4	-9
320	4	-9
320	4	-9
320	4	-9
321	4	-9
321	4	-9
321	4	-9
321	4	-9
