15	376	-19
15	376	-18
15	376	-18
15	376	-18
15	376	-18
15	376	-18
15	376	-19
15	376	-19
15	376	-18
15	376	-18
15	376	-18
15	376	-18
15	376	-18
15	376	-18
15	376	-18
15	376	-18
15	376	-19
15	376	-19
15	376	-19
16	375	-19
17	374	-17
22	369	-8
25	365	-1
30	360	12
33	356	20
38	350	34
45	343	48
51	337	58
57	330	66
62	322	74
70	312	82
73	306	85
83	289	92
86	283	94
91	273	97
97	265	99
102	257	100
110	244	101
114	235	102
117	228	102
121	218	103
124	211	103
127	199	103
129	189	103
132	151	105
148	61	110
154	48	111
161	27	111
173	13	110
200	18	106
217	42	104
230	50	102
237	50	101
245	48	99
256	44	98
281	34	92
307	26	83
317	22	77
329	16	64
333	14	54
337	10	37
337	7	18
334	6	6
330	5	-1
327	5	-6
326	5	-9
