30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	361	-20
30	359	-18
31	358	-14
34	353	-4
37	348	9
41	343	20
45	338	33
50	332	49
56	326	62
62	320	73
67	314	79
76	303	87
79	299	88
87	289	91
95	280	93
103	273	94
110	268	94
123	263	95
133	260	96
145	258	97
153	257	98
165	256	99
178	255	99
187	254	99
200	252	100
210	247	101
218	242	102
223	236	102
229	228	103
236	214	104
241	201	104
246	188	104
251	174	103
255	164	103
260	149	103
265	134	102
270	118	101
274	106	100
278	94	101
282	83	101
298	45	72
305	31	52
312	17	26
315	11	9
316	9	0
316	7	-6
317	6	-8
318	5	-9
318	4	-9
318	4	-8
318	4	-8
