14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
14	374	-14
20	372	1
27	370	18
38	368	38
47	368	50
59	369	63
71	370	73
82	372	80
98	373	84
109	373	86
122	373	87
132	372	88
147	370	88
160	370	89
175	369	89
190	369	89
202	369	89
215	369	89
230	368	89
242	367	89
251	366	89
262	365	89
274	363	88
282	362	87
290	360	86
295	356	86
301	348	85
305	338	86
307	329	87
308	315	88
309	300	90
308	286	91
308	276	93
307	267	94
304	245	98
301	222	101
299	211	102
297	194	103
295	175	103
293	163	103
292	152	102
294	117	100
295	101	100
297	84	100
300	70	100
304	56	98
308	46	93
312	40	86
317	29	69
318	23	55
319	15	32
319	11	17
318	8	7
318	6	-3
318	5	-5
318	4	-8
318	4	-8
318	4	-8
318	4	-8
318	4	-8
318	4	-8
318	4	-8
318	3	-9
318	3	-9
316	3	-10
