13	379	-32
13	377	-34
13	378	-33
13	377	-34
13	374	-37
13	370	-43
13	366	-48
13	368	-45
12	373	-39
12	378	-33
13	381	-29
13	383	-27
13	383	-26
13	383	-26
13	384	-25
13	384	-25
13	384	-25
13	384	-25
12	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	384	-25
13	385	-24
13	386	-23
13	385	-24
13	380	-30
13	370	-42
12	364	-51
12	354	-63
12	351	-66
13	355	-62
13	358	-57
13	368	-45
13	377	-34
13	381	-29
13	385	-24
13	385	-24
13	383	-27
13	380	-30
13	377	-33
13	376	-35
13	377	-34
13	380	-30
13	383	-26
13	384	-25
13	385	-24
13	385	-24
0	400	0
13	385	-24
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	386	-23
13	386	-22
12	386	-22
12	386	-22
12	386	-22
13	386	-22
13	386	-23
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	385	-23
13	386	-23
13	386	-23
13	386	-22
13	386	-22
13	386	-22
13	386	-22
13	386	-22
13	386	-21
13	387	-21
13	387	-21
13	387	-21
13	386	-22
13	383	-25
12	380	-30
12	377	-34
12	376	-35
13	378	-33
13	381	-29
13	383	-26
13	385	-23
13	386	-23
13	386	-22
13	386	-22
13	386	-21
13	386	-21
12	387	-21
12	387	-21
13	387	-21
13	387	-21
13	387	-21
13	387	-21
12	387	-21
12	387	-21
12	387	-21
12	388	-21
12	387	-21
13	386	-21
0	400	0
15	384	-19
17	380	-15
22	375	-8
27	369	1
33	361	13
39	355	23
48	345	39
54	339	49
66	328	66
73	321	77
80	315	87
90	305	100
100	295	111
108	286	121
115	278	127
122	269	134
129	260	140
136	251	145
144	242	149
156	230	152
165	224	155
173	216	155
184	204	153
195	191	148
203	179	143
212	167	139
225	154	136
234	144	134
242	137	133
253	125	131
258	119	130
265	109	127
276	90	118
286	72	106
287	69	104
296	52	90
299	46	83
304	37	71
307	32	62
313	23	42
316	18	30
319	14	21
322	9	9
324	6	2
325	4	-2
325	3	-4
326	3	-5
326	3	-6
326	3	-6
325	3	-6
339	2	0
325	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
326	3	-6
