2.863	0.34	-0.995
2.863	0.337	-0.995
2.863	0.329	-0.999
2.863	0.323	-1.001
2.863	0.318	-1.004
2.863	0.317	-1.003
2.864	0.32	-1.001
2.865	0.324	-0.997
2.864	0.34	-0.992
2.863	0.337	-0.989
2.86	0.307	-0.993
2.851	0.262	-1.014
2.847	0.241	-1.089
2.855	0.312	-1.134
2.884	0.454	-1.158
2.924	0.61	-1.15
2.969	0.804	-1.116
2.996	0.947	-1.083
3.004	1.095	-1.056
3.004	1.206	-1.041
3.002	1.333	-1.026
3.003	1.428	-1.015
3.009	1.601	-0.968
3.014	1.764	-0.926
3.023	1.737	-0.971
3.028	1.503	-1.093
3.033	0.871	-1.396
3.697	-0.056	0
-0.06	3.759	0
0	0	2.53
0	3.802	2.53
0	0	0
3.731	3.731	0
3.05	0.3	-1.674
3.094	-0.094	-1.9
3.154	-0.09	-1.944
3.212	0.125	-1.888
3.244	0.509	-1.723
3.235	1.417	-1.253
3.255	1.775	-1.064
3.268	1.864	-1.015
3.348	1.606	-1.166
3.402	1.217	-1.357
3.474	0.415	-1.7
3.474	0.125	-1.78
3.4	0.353	-1.554
3.353	0.832	-1.323
3.289	1.303	-1.119
3.238	1.503	-1.076
3.174	1.557	-1.119
3.092	1.532	-1.221
3.032	1.499	-1.318
2.978	1.473	-1.421
2.941	1.472	-1.489
2.908	1.466	-1.521
2.882	1.452	-1.52
2.87	1.432	-1.48
2.887	1.427	-1.417
2.931	1.454	-1.357
2.997	1.505	-1.299
3.05	1.554	-1.27
3.078	1.594	-1.261
3.065	1.592	-1.296
3.017	1.547	-1.348
2.958	1.466	-1.409
2.897	1.353	-1.477
2.854	1.251	-1.529
2.839	1.156	-1.574
2.841	1.077	-1.614
2.851	1.01	-1.655
2.855	1	-1.706
2.838	0.97	-1.765
2.81	0.812	-1.784
2.79	0.476	-1.749
2.797	0.07	-1.666
2.834	-0.288	-1.555
2.896	-0.339	-1.481
2.932	-0.198	-1.483
2.963	0.02	-1.516
2.984	0.175	-1.56
3.013	0.238	-1.586
3.06	0.246	-1.579
3.108	0.24	-1.566
3.168	0.232	-1.552
3.226	0.227	-1.544
3.276	0.228	-1.545
3.324	0.227	-1.54
3.37	0.221	-1.521
3.414	0.216	-1.492
3.46	0.214	-1.466
3.499	0.216	-1.451
3.53	0.22	-1.447
0	0	2.53
0	3.802	2.53
3.556	0.221	-1.443
3.731	3.731	0
0	0	0
3.697	-0.056	0
-0.06	3.759	0
3.578	0.22	-1.436
3.596	0.219	-1.426
3.608	0.22	-1.42
3.616	0.228	-1.417
3.617	0.306	-1.441
3.614	0.334	-1.439
3.608	0.327	-1.418
3.584	0.237	-1.382
3.547	-0.142	-1.279
3.432	-0.479	-1.246
3.261	-0.722	-1.274
2.99	-0.739	-1.446
2.612	-0.179	-1.685
2.561	0.294	-1.67
2.555	0.688	-1.606
2.566	0.903	-1.55
2.516	1.04	-1.565
2.453	1.103	-1.603
2.363	1.128	-1.633
2.256	1.141	-1.649
2.144	1.158	-1.646
2.046	1.168	-1.63
1.936	1.169	-1.595
1.796	1.164	-1.533
1.639	1.157	-1.465
1.483	1.151	-1.419
1.331	1.148	-1.419
1.2	1.187	-1.452
1.075	1.081	-1.493
1.014	0.938	-1.518
0.936	0.664	-1.522
0.845	0.476	-1.516
0.663	0.417	-1.499
0.486	0.508	-1.492
0.344	0.605	-1.481
0.288	0.609	-1.459
0.232	0.593	-1.422
0.258	0.575	-1.376
0.321	0.559	-1.321
0.4	0.552	-1.29
0.475	0.554	-1.288
0.508	0.567	-1.318
0.526	0.595	-1.383
0.543	0.632	-1.454
0.566	0.674	-1.518
0.595	0.721	-1.579
0.623	0.769	-1.633
0.645	0.824	-1.681
0.663	0.896	-1.717
0.674	0.976	-1.742
0.681	1.066	-1.759
0.679	1.177	-1.773
0.666	1.3	-1.796
0.641	1.422	-1.819
0.611	1.533	-1.843
0.584	1.627	-1.86
0.564	1.719	-1.869
0.55	1.819	-1.875
0.531	1.928	-1.876
0	0	2.53
0	3.802	2.53
3.731	3.731	0
0	0	0
3.697	-0.056	0
-0.06	3.759	0
0.513	2.005	-1.874
0.487	2.082	-1.878
0.448	2.15	-1.878
0.391	2.233	-1.868
0.373	2.264	-1.873
0.353	2.301	-1.867
0.356	2.322	-1.864
0.376	2.326	-1.875
0.393	2.336	-1.884
0.404	2.364	-1.904
0.393	2.418	-1.911
0.362	2.477	-1.894
0.314	2.547	-1.856
0.265	2.617	-1.814
0.238	2.672	-1.801
0.222	2.727	-1.805
0.214	2.779	-1.814
0.218	2.811	-1.812
0.231	2.812	-1.796
0.255	2.8	-1.775
0.289	2.788	-1.759
0.33	2.78	-1.745
0.385	2.774	-1.736
0.468	2.76	-1.729
0.548	2.731	-1.72
0.638	2.684	-1.709
0.721	2.629	-1.688
0.774	2.576	-1.66
0.834	2.498	-1.624
0.908	2.39	-1.605
0.97	2.314	-1.617
1.063	2.233	-1.667
1.171	2.16	-1.731
1.272	2.098	-1.768
1.338	2.055	-1.754
1.376	2.019	-1.671
1.398	1.999	-1.562
1.439	1.992	-1.478
1.52	2.005	-1.439
1.628	2.036	-1.437
1.759	2.087	-1.452
1.856	2.145	-1.451
1.969	2.235	-1.437
2.046	2.315	-1.413
2.113	2.399	-1.387
2.184	2.492	-1.364
2.255	2.579	-1.345
2.342	2.665	-1.338
2.449	2.75	-1.337
2.582	2.844	-1.344
2.698	2.926	-1.351
2.801	3.003	-1.354
2.916	3.093	-1.357
3.03	3.235	-1.293
3.147	3.296	-1.304
3.233	3.251	-1.39
3.287	3.076	-1.585
3.372	2.914	-1.778
3.409	3.021	-1.688
3.448	3.21	-1.516
3.731	3.731	0
0	0	0
0	0	2.53
0	3.802	2.53
3.697	-0.056	0
-0.06	3.759	0
3.503	3.48	-1.249
3.517	3.497	-1.209
3.512	3.471	-1.192
3.49	3.415	-1.188
3.452	3.343	-1.189
3.397	3.257	-1.184
3.335	3.161	-1.177
3.272	3.121	-1.142
3.215	2.992	-1.166
3.176	2.744	-1.266
3.152	2.368	-1.448
3.145	2.025	-1.55
3.157	1.989	-1.494
3.178	1.983	-1.394
3.19	1.862	-1.38
3.207	1.401	-1.507
3.228	1.142	-1.549
3.251	0.994	-1.56
3.283	0.884	-1.53
3.33	0.732	-1.483
3.392	0.428	-1.484
3.456	0.336	-1.445
3.524	0.499	-1.345
3.583	0.716	-1.211
3.633	0.702	-1.089
3.658	0.322	-1.065
3.673	-0.143	-1.09
3.681	-0.383	-1.121
3.687	-0.206	-1.12
3.691	0.182	-1.097
3.693	0.48	-1.076
3.692	0.7	-1.064
3.694	0.862	-1.052
3.696	0.886	-1.043
3.695	0.802	-1.035
3.696	0.684	-1.028
3.681	0.513	-1.024
3.659	0.498	-1.023
3.619	0.58	-1.055
3.593	0.686	-1.084
3.585	0.766	-1.11
3.585	0.774	-1.098
3.59	0.817	-1.015
3.563	0.889	-0.891
3.508	0.97	-0.754
3.429	1.021	-0.648
3.342	1.038	-0.599
3.236	1.036	-0.573
3.146	1.028	-0.551
3.02	1.036	-0.483
2.905	1.068	-0.384
2.8	1.125	-0.308
2.703	1.184	-0.309
2.618	1.221	-0.416
2.552	1.225	-0.563
2.485	1.217	-0.763
2.431	1.219	-0.901
2.413	1.236	-1.019
2.427	1.267	-1.118
2.444	1.306	-1.195
3.697	-0.056	0
0	0	2.53
0	3.802	2.53
2.461	1.341	-1.281
3.731	3.731	0
0	0	0
-0.06	3.759	0
2.428	1.375	-1.331
2.366	1.403	-1.351
2.297	1.43	-1.357
2.24	1.463	-1.349
2.22	1.494	-1.347
2.207	1.533	-1.342
2.191	1.562	-1.334
2.158	1.577	-1.323
2.108	1.568	-1.308
2.042	1.539	-1.286
1.977	1.502	-1.26
1.921	1.467	-1.232
1.861	1.432	-1.21
1.794	1.405	-1.194
1.719	1.382	-1.183
1.626	1.374	-1.145
1.526	1.344	-1.118
1.449	1.286	-1.113
1.377	1.214	-1.13
1.299	1.122	-1.204
1.214	1.086	-1.293
1.116	1.079	-1.402
1.077	1.092	-1.468
1.052	1.119	-1.519
1.055	1.13	-1.529
1.039	1.141	-1.476
0.967	1.115	-1.347
0.864	1.064	-1.219
0.74	0.997	-1.106
0.649	0.95	-1.07
0.59	0.943	-1.138
0.584	0.956	-1.234
0.595	0.955	-1.318
0.594	0.926	-1.334
0.577	0.867	-1.316
0.553	0.814	-1.296
0.525	0.756	-1.272
0.5	0.708	-1.251
0.475	0.671	-1.232
0.453	0.645	-1.213
0.432	0.63	-1.195
0.404	0.623	-1.196
0.4	0.628	-1.224
0.404	0.636	-1.277
0.414	0.647	-1.337
0.428	0.669	-1.414
0.445	0.7	-1.495
0.47	0.746	-1.59
0.495	0.783	-1.658
0.549	0.848	-1.762
0.612	0.921	-1.864
0.674	0.988	-1.951
0.73	1.047	-2.014
0.782	1.091	-2.048
0.828	1.133	-2.06
0.863	1.204	-2.078
0.881	1.293	-2.102
0.888	1.388	-2.133
0.885	1.464	-2.152
0.885	1.508	-2.139
3.697	-0.056	0
0	0	2.53
0	3.802	2.53
3.731	3.731	0
0	0	0
-0.06	3.759	0
0.895	1.533	-2.108
0.909	1.554	-2.096
0.93	1.593	-2.097
0.951	1.659	-2.119
0.972	1.721	-2.146
0.997	1.761	-2.163
1.025	1.789	-2.179
1.064	1.8	-2.199
1.112	1.809	-2.224
1.161	1.796	-2.235
1.219	1.763	-2.232
1.3	1.703	-2.211
1.385	1.64	-2.183
1.519	1.558	-2.149
1.639	1.503	-2.132
1.755	1.47	-2.135
1.864	1.459	-2.16
1.986	1.453	-2.203
2.085	1.438	-2.236
2.177	1.407	-2.261
2.263	1.347	-2.264
2.355	1.261	-2.246
2.459	1.172	-2.219
2.55	1.099	-2.188
2.648	1.029	-2.16
2.701	1.004	-2.163
2.736	0.997	-2.185
2.757	1	-2.21
2.785	0.993	-2.224
2.826	0.97	-2.223
2.856	0.95	-2.221
2.851	0.956	-2.236
2.819	0.989	-2.276
2.794	1.016	-2.308
2.778	1.026	-2.324
2.79	0.997	-2.286
2.833	0.925	-2.177
2.88	0.842	-2.021
2.938	0.759	-1.831
2.982	0.699	-1.64
3.02	0.683	-1.48
3.05	0.68	-1.368
3.074	0.691	-1.304
3.099	0.707	-1.27
3.166	0.777	-1.091
3.186	0.811	-0.976
3.174	0.839	-0.838
3.165	0.854	-0.733
3.195	0.861	-0.658
3.255	0.858	-0.617
3.327	0.852	-0.608
3.421	0.844	-0.617
3.473	0.836	-0.615
3.527	0.831	-0.613
3.536	0.834	-0.606
3.458	0.839	-0.578
3.359	0.855	-0.587
3.311	0.885	-0.666
3.338	0.994	-0.822
3.431	1.077	-1.049
3.697	-0.056	0
0	0	2.53
0	3.802	2.53
3.731	3.731	0
0	0	0
-0.06	3.759	0
3.488	1.015	-1.216
3.448	0.781	-1.293
3.337	0.296	-1.312
3.162	-0.319	-1.293
3.067	-0.734	-1.318
3.067	-0.952	-1.376
3.109	-0.986	-1.449
3.195	-0.88	-1.53
3.214	-0.808	-1.558
3.176	-0.746	-1.564
3.119	-0.79	-1.534
3.051	-0.887	-1.499
3.013	-0.974	-1.487
2.985	-1.049	-1.491
2.969	-1.086	-1.499
2.972	-1.108	-1.476
2.954	-1.15	-1.415
2.944	-1.172	-1.369
3.004	-1.102	-1.405
3.09	-0.987	-1.503
3.277	-0.799	-1.652
3.44	-0.624	-1.762
3.502	-0.526	-1.796
3.45	-0.526	-1.754
3.298	-0.589	-1.709
3.236	-0.667	-1.669
3.194	-0.718	-1.617
3.234	-0.685	-1.601
3.303	-0.594	-1.57
3.284	-0.466	-1.604
3.262	-0.362	-1.678
3.253	-0.279	-1.756
3.257	-0.246	-1.829
3.359	-0.248	-1.884
3.446	-0.289	-1.899
3.416	-0.452	-1.866
3.359	-0.599	-1.829
3.284	-0.756	-1.775
3.287	-0.804	-1.751
3.37	-0.748	-1.713
3.385	-0.623	-1.697
3.374	-0.389	-1.698
3.373	-0.121	-1.698
3.398	0.157	-1.726
3.467	0.355	-1.728
3.459	0.439	-1.689
3.334	0.41	-1.619
3.155	0.336	-1.532
3.084	0.291	-1.434
2.988	0.278	-1.449
2.799	0.283	-1.574
2.524	0.291	-1.771
2.294	0.296	-1.912
2.211	0.298	-1.933
2.274	0.291	-1.843
2.53	0.297	-1.629
2.759	0.342	-1.451
2.681	0.383	-1.532
0	3.802	2.53
3.731	3.731	0
0	0	0
3.697	-0.056	0
-0.06	3.759	0
0	0	2.53
2.516	0.405	-1.679
2.339	0.393	-1.816
2.273	0.375	-1.859
2.157	0.374	-1.921
1.866	0.406	-2.092
1.426	0.41	-2.34
1.577	0.36	-2.221
1.896	0.264	-2.008
2.333	0.166	-1.736
2.617	0.146	-1.551
2.605	0.196	-1.554
2.4	0.259	-1.679
1.899	0.32	-1.997
1.758	0.243	-2.126
1.664	0.168	-2.233
1.498	0.107	-2.376
1.417	0.074	-2.435
1.419	0.079	-2.4
1.635	0.093	-2.188
1.979	0.158	-1.88
2.267	0.247	-1.627
2.433	0.362	-1.493
2.479	0.529	-1.439
2.503	0.722	-1.413
2.517	0.885	-1.387
2.535	1.01	-1.325
2.527	1.139	-1.265
2.497	1.223	-1.215
2.458	1.297	-1.182
2.416	1.4	-1.168
2.37	1.579	-1.141
2.354	1.666	-1.139
2.323	1.798	-1.131
2.3	1.903	-1.12
2.286	2.016	-1.114
2.288	2.1	-1.097
2.294	2.206	-1.094
2.299	2.364	-1.114
2.296	2.534	-1.149
2.29	2.781	-1.213
2.288	2.967	-1.275
2.292	3.145	-1.301
2.3	3.386	-1.278
2.314	3.559	-1.232
2.33	3.736	-1.184
2.353	3.82	-1.167
2.398	3.795	-1.184
2.443	3.718	-1.204
2.497	3.629	-1.222
2.533	3.588	-1.218
2.549	3.57	-1.2
2.56	3.549	-1.19
2.565	3.527	-1.181
2.575	3.505	-1.181
2.585	3.492	-1.185
2.591	3.487	-1.184
2.597	3.484	-1.18
2.607	3.475	-1.17
2.642	3.443	-1.151
2.691	3.393	-1.148
0	0	0
3.697	-0.056	0
-0.06	3.759	0
0	0	2.53
0	3.802	2.53
3.731	3.731	0
2.753	3.328	-1.155
2.82	3.257	-1.167
2.906	3.17	-1.176
3.021	3.067	-1.168
3.079	3.022	-1.155
3.173	2.949	-1.142
3.267	2.862	-1.154
3.355	2.771	-1.17
3.455	2.653	-1.176
3.532	2.549	-1.182
3.595	2.456	-1.184
3.623	2.409	-1.184
3.633	2.394	-1.184
3.636	2.403	-1.168
3.643	2.426	-1.127
3.66	2.44	-1.079
3.683	2.433	-1.049
3.708	2.416	-1.013
3.732	2.466	-0.943
3.803	2.471	-0.919
3.835	2.335	-0.968
3.76	2.029	-1.132
3.464	1.403	-1.522
3.094	0.97	-1.843
2.798	0.792	-2.116
2.71	0.933	-2.251
2.875	1.366	-2.258
3.108	1.748	-2.219
3.312	2.051	-2.166
3.423	2.219	-2.134
3.478	2.293	-2.126
3.526	2.324	-2.127
3.543	2.332	-2.129
3.563	2.333	-2.13
3.566	2.331	-2.129
3.562	2.328	-2.128
3.557	2.327	-2.127
3.542	2.327	-2.127
3.533	2.33	-2.128
3.535	2.326	-2.142
3.62	2.382	-2.133
3.7	2.445	-2.127
3.727	2.374	-2.051
3.449	2.116	-2.068
3.022	1.795	-2.187
2.555	1.468	-2.294
2.441	1.471	-2.272
2.577	1.574	-2.054
2.973	1.815	-1.67
3.346	1.964	-1.243
3.609	1.906	-0.682
3.499	1.756	-0.59
3.295	1.546	-0.572
3.253	1.503	-0.559
3.353	1.601	-0.551
3.518	1.76	-0.548
3.7	1.935	-0.549
3.751	1.983	-0.56
3.77	2.002	-0.559
3.78	2.052	-0.493
3.783	2.074	-0.448
0	0	0
3.697	-0.056	0
-0.06	3.759	0
0	0	2.53
0	3.802	2.53
3.731	3.731	0
3.779	2.009	-0.531
3.771	1.89	-0.71
3.766	1.72	-0.965
3.757	1.629	-1.111
3.747	1.661	-1.062
3.736	1.783	-0.867
3.78	1.921	-0.587
3.795	2.02	-0.457
3.697	1.973	-0.632
3.419	1.835	-1.115
3.038	1.475	-2.121
3.011	1.382	-2.393
3.164	1.509	-2.397
3.382	1.765	-2.255
3.519	2.019	-2.138
3.646	2.255	-2.02
3.687	2.366	-1.963
3.69	2.41	-1.945
3.68	2.413	-1.957
3.674	2.377	-1.992
3.668	2.333	-2.037
3.654	2.306	-2.091
3.63	2.31	-2.123
3.583	2.342	-2.152
3.535	2.375	-2.173
3.509	2.385	-2.18
3.518	2.383	-2.181
3.554	2.364	-2.172
3.639	2.394	-2.141
3.689	2.431	-2.126
3.549	2.305	-2.132
3.284	2.044	-2.133
2.95	1.675	-2.079
2.716	1.355	-1.915
2.819	1.34	-1.616
3.052	1.552	-1.429
3.295	1.86	-1.341
3.404	2.086	-1.339
3.389	2.231	-1.353
3.393	2.34	-1.184
3.426	2.412	-0.946
3.474	2.485	-0.661
3.539	2.528	-0.478
3.553	2.497	-0.495
3.525	2.411	-0.638
3.468	2.283	-0.881
3.366	2.196	-1.072
3.323	2.25	-1.058
3.317	2.373	-0.955
3.318	2.543	-0.837
3.308	2.704	-0.791
3.276	2.838	-0.802
3.245	2.973	-0.822
3.225	3.072	-0.829
3.204	3.157	-0.828
3.176	3.215	-0.826
3.122	3.266	-0.83
3.024	3.319	-0.845
2.884	3.382	-0.869
2.804	3.414	-0.878
0	0	0
3.697	-0.056	0
-0.06	3.759	0
0	0	2.53
0	3.802	2.53
2.693	3.45	-0.885
3.731	3.731	0
2.577	3.493	-0.887
2.486	3.538	-0.888
2.378	3.607	-0.892
2.264	3.692	-0.892
2.156	3.749	-0.893
2.026	3.778	-0.895
1.912	3.752	-0.905
1.778	3.695	-0.918
1.656	3.639	-0.923
1.551	3.597	-0.914
1.417	3.566	-0.883
1.323	3.561	-0.857
1.24	3.558	-0.834
1.179	3.549	-0.822
1.136	3.529	-0.823
1.116	3.504	-0.82
1.119	3.492	-0.809
1.142	3.489	-0.779
1.163	3.496	-0.749
1.171	3.507	-0.735
1.16	3.52	-0.747
1.126	3.531	-0.791
1.108	3.534	-0.816
1.1	3.529	-0.829
1.113	3.524	-0.816
1.112	3.494	-0.826
1.1	3.459	-0.837
1.106	3.45	-0.797
1.12	3.457	-0.731
1.163	3.501	-0.62
1.195	3.537	-0.566
1.211	3.555	-0.561
1.214	3.553	-0.593
1.212	3.536	-0.626
1.22	3.509	-0.644
1.237	3.485	-0.646
1.262	3.452	-0.648
1.299	3.426	-0.646
1.367	3.406	-0.64
1.462	3.385	-0.658
1.552	3.366	-0.703
1.647	3.342	-0.769
1.74	3.319	-0.831
1.833	3.298	-0.88
1.934	3.278	-0.916
2.02	3.261	-0.933
2.104	3.245	-0.934
2.149	3.231	-0.924
2.188	3.212	-0.911
2.228	3.193	-0.891
2.262	3.182	-0.889
2.306	3.188	-0.898
2.368	3.211	-0.916
2.458	3.247	-0.954
2.552	3.288	-0.981
2.655	3.334	-1.009
2.75	3.382	-1.031
2.832	3.425	-1.047
2.884	3.446	-1.057
2.938	3.455	-1.064
2.986	3.451	-1.07
0	0	0
3.697	-0.056	0
-0.06	3.759	0
0	0	2.53
0	3.802	2.53
3.731	3.731	0
3.03	3.435	-1.08
3.075	3.414	-1.096
3.115	3.395	-1.116
3.148	3.382	-1.137
3.18	3.382	-1.152
3.204	3.387	-1.167
3.221	3.394	-1.183
3.234	3.398	-1.198
3.247	3.401	-1.217
3.247	3.413	-1.214
3.245	3.428	-1.205
3.241	3.447	-1.193
3.246	3.462	-1.184
3.276	3.466	-1.184
3.294	3.466	-1.185
3.32	3.459	-1.185
3.339	3.448	-1.182
3.349	3.438	-1.179
3.364	3.426	-1.178
3.383	3.422	-1.181
3.401	3.426	-1.185
3.416	3.433	-1.19
3.422	3.443	-1.186
3.416	3.448	-1.18
3.404	3.444	-1.194
3.388	3.434	-1.224
3.368	3.417	-1.269
3.353	3.41	-1.296
3.349	3.414	-1.287
3.351	3.421	-1.256
3.362	3.429	-1.216
3.374	3.428	-1.194
3.379	3.428	-1.181
3.375	3.431	-1.175
3.357	3.435	-1.173
3.331	3.439	-1.173
3.301	3.44	-1.173
3.272	3.442	-1.169
3.256	3.444	-1.164
3.243	3.447	-1.157
3.242	3.448	-1.155
3.246	3.445	-1.156
3.248	3.442	-1.165
3.249	3.444	-1.163
3.248	3.447	-1.144
3.247	3.451	-1.119
3.243	3.453	-1.086
3.24	3.444	-1.074
3.247	3.407	-1.08
3.268	3.349	-1.108
3.307	3.278	-1.122
3.363	3.189	-1.124
3.415	3.109	-1.114
3.54	3.032	-1.018
3.562	2.939	-1.033
3.419	2.822	-1.222
3.065	2.726	-1.61
2.459	2.475	-2.23
0	0	0
3.697	-0.056	0
-0.06	3.759	0
0	0	2.53
0	3.802	2.53
3.731	3.731	0
2.562	2.405	-2.118
2.713	2.308	-1.962
2.996	2.058	-1.654
2.883	1.945	-1.722
2.566	1.78	-1.915
2.425	1.713	-1.98
2.406	1.594	-1.864
2.776	1.467	-1.461
3.164	1.367	-1.154
3.297	1.338	-1.126
3.4	1.325	-1.106
3.427	1.335	-1.06
3.393	1.368	-0.995
3.324	1.418	-0.93
3.252	1.471	-0.881
3.197	1.515	-0.852
3.158	1.539	-0.844
3.126	1.554	-0.836
3.107	1.566	-0.825
3.093	1.581	-0.813
3.089	1.599	-0.802
3.091	1.614	-0.797
3.094	1.62	-0.798
3.09	1.618	-0.807
3.078	1.608	-0.814
3.055	1.59	-0.821
3.027	1.57	-0.824
2.993	1.551	-0.816
2.967	1.543	-0.807
2.936	1.539	-0.793
2.92	1.537	-0.791
2.914	1.54	-0.786
2.919	1.549	-0.784
2.929	1.559	-0.788
2.95	1.574	-0.794
2.977	1.584	-0.812
3.012	1.599	-0.825
3.036	1.611	-0.833
3.069	1.637	-0.835
3.102	1.674	-0.831
3.129	1.711	-0.827
3.137	1.722	-0.825
3.141	1.731	-0.824
3.133	1.725	-0.827
3.115	1.704	-0.827
3.093	1.673	-0.826
3.076	1.744	-0.798
3.063	1.792	-0.775
3.052	1.6	-0.82
3.043	1.171	-0.928
3.036	0.646	-1.063
3.029	0.225	-1.173
3.024	0.322	-1.148
3.015	0.72	-1.047
3.011	1.103	-0.939
3.01	1.347	-0.868
2.993	1.536	-0.873
0	0	0
3.697	-0.056	0
-0.06	3.759	0
0	0	2.53
0	3.802	2.53
2.981	1.543	-0.913
3.731	3.731	0
2.976	1.397	-0.972
2.997	0.944	-0.981
3.066	0.583	-0.938
3.105	0.599	-0.895
3.115	0.744	-0.863
3.101	0.904	-0.888
3.088	0.936	-0.87
3.08	0.76	-0.852
3.076	0.588	-0.845
3.06	0.205	-0.827
3.043	0.097	-0.866
2.972	0.051	-1.059
2.921	0.171	-1.27
2.922	0.271	-1.374
2.926	0.269	-1.421
2.959	0.271	-1.456
3.016	0.315	-1.469
3.089	0.379	-1.474
3.176	0.466	-1.469
3.212	0.508	-1.474
3.197	0.503	-1.482
3.163	0.473	-1.487
3.103	0.417	-1.49
3.047	0.361	-1.484
3.008	0.323	-1.475
2.979	0.293	-1.463
2.953	0.263	-1.445
2.948	0.252	-1.431
2.962	0.401	-1.369
